Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
56889,Cyb,Gladdolph,Female,13,South Korea,Napa County Airport,US,United States,NAM,North America,7/13/2022,APC,Cyb Gladdolph,On Time
50099,Bunny,Ackred,Female,81,Argentina,Rubem Berta Airport,BR,Brazil,SAM,South America,9/6/2022,URG,Bunny Ackred,On Time
18760,Trueman,Zorzutti,Male,59,France,Rankin Inlet Airport,CA,Canada,NAM,North America,10/15/2022,YRT,Trueman Zorzutti,On Time
38961,Amandie,Dunlap,Female,62,China,Farewell Airport,US,United States,NAM,North America,9/20/2022,FWL,Amandie Dunlap,Delayed
10905,Kellen,Lindfors,Female,63,Brazil,Cap Manuel Niño International Airport,PA,Panama,NAM,North America,5/14/2022,CHX,Kellen Lindfors,On Time
19459,Bride,Martins,Female,21,Portugal,Oksapmin Airport,PG,Papua New Guinea,OC,Oceania,4/4/2022,OKP,Bride Martins,Delayed
82752,Alexandrina,Jinda,Female,58,China,Beaver Airport,US,United States,NAM,North America,12/20/2022,WBQ,Alexandrina Jinda,Cancelled
17169,Gilly,Narracott,Female,38,China,Ross River Airport,CA,Canada,NAM,North America,3/21/2022,XRR,Gilly Narracott,On Time
85086,Rolf,Mead,Male,75,Poland,Hawkins Field,US,United States,NAM,North America,2/12/2022,HKS,Rolf Mead,Delayed
20391,Haslett,Haslewood,Male,80,Thailand,Marakei Airport,KI,Kiribati,OC,Oceania,4/29/2022,MZK,Haslett Haslewood,Cancelled
13173,Alister,Huet,Male,56,Argentina,Eelde Airport,NL,Netherlands,EU,Europe,4/12/2022,GRQ,Alister Huet,On Time
87879,Pat,Phibb,Female,85,United States,Wangaratta Airport,AU,Australia,OC,Oceania,1/10/2022,WGT,Pat Phibb,Cancelled
34457,Gibb,Yarnton,Male,7,Peru,Oodnadatta Airport,AU,Australia,OC,Oceania,7/12/2022,ODD,Gibb Yarnton,Cancelled
27079,Violette,Kembley,Female,6,Albania,RAF Honington,GB,United Kingdom,EU,Europe,8/18/2022,BEQ,Violette Kembley,On Time
99747,Howey,Howlin,Male,75,China,Mannheim-City Airport,DE,Germany,EU,Europe,1/8/2022,MHG,Howey Howlin,Delayed
12200,Juli,Roon,Female,54,Brazil,Rockhampton Downs Airport,AU,Australia,OC,Oceania,6/18/2022,RDA,Juli Roon,Cancelled
24228,Carlota,Rankmore,Female,27,China,Bandar Lengeh Airport,IR,"Iran, Islamic Republic of",AS,Asia,11/16/2022,BDH,Carlota Rankmore,On Time
56199,Aluin,Athersmith,Male,8,Belgium,Daşoguz Airport,TM,Turkmenistan,AS,Asia,4/2/2022,TAZ,Aluin Athersmith,Delayed
33076,Marlowe,Denney,Male,52,Bosnia and Herzegovina,De Kooy Airport,NL,Netherlands,EU,Europe,10/23/2022,DHR,Marlowe Denney,Cancelled
29470,Foster,Kingdom,Male,41,Sweden,Muskoka Airport,CA,Canada,NAM,North America,7/27/2022,YQA,Foster Kingdom,Cancelled
84108,Gawen,Tillman,Male,84,Russia,Gaziantep International Airport,TR,Turkey,AS,Asia,6/17/2022,GZT,Gawen Tillman,Delayed
44784,Maribel,Habberjam,Female,24,Ukraine,Thomasville Regional Airport,US,United States,NAM,North America,7/20/2022,TVI,Maribel Habberjam,Cancelled
67338,Hughie,Joslow,Male,31,Indonesia,Ulsan Airport,KR,"Korea, Republic of",AS,Asia,4/11/2022,USN,Hughie Joslow,On Time
84979,Andros,Crush,Male,86,Poland,Dodoma Airport,TZ,"Tanzania, United Republic of",AF,Africa,10/12/2022,DOD,Andros Crush,Cancelled
52158,Stacy,Pococke,Female,53,Argentina,Normans Cay Airport,BS,Bahamas,NAM,North America,7/3/2022,NMC,Stacy Pococke,Cancelled
91311,Wendell,Hallard,Male,34,China,Matane Airport,CA,Canada,NAM,North America,1/9/2022,YME,Wendell Hallard,On Time
27724,Trenton,Durbyn,Male,14,Brazil,Sena Madureira Airport,BR,Brazil,SAM,South America,3/31/2022,ZMD,Trenton Durbyn,Delayed
33842,Ryon,Leven,Male,23,Greece,Delingha Airport,CN,China,AS,Asia,1/14/2022,HXD,Ryon Leven,On Time
65372,Christiano,Upfold,Male,46,China,Cornélio Procópio Airport,BR,Brazil,SAM,South America,12/22/2022,CKO,Christiano Upfold,Cancelled
47656,Joelynn,Ciottoi,Female,79,Honduras,Fallon Naval Air Station,US,United States,NAM,North America,1/15/2022,NFL,Joelynn Ciottoi,Delayed
75564,Gamaliel,Masser,Male,75,Nigeria,Portland International Jetport Airport,US,United States,NAM,North America,12/25/2022,PWM,Gamaliel Masser,Delayed
53062,Fernanda,Nesby,Female,37,Bulgaria,Dane County Regional Truax Field,US,United States,NAM,North America,8/24/2022,MSN,Fernanda Nesby,Cancelled
95776,Korrie,Bowden,Female,77,China,Tekin Airport,PG,Papua New Guinea,OC,Oceania,12/20/2022,TKW,Korrie Bowden,Delayed
67456,Hewet,Canet,Male,39,New Zealand,Lakeland Airport,AU,Australia,OC,Oceania,10/25/2022,LKD,Hewet Canet,On Time
53562,Karlotta,Riccardelli,Female,90,Sweden,Ely Municipal Airport,US,United States,NAM,North America,11/11/2022,LYU,Karlotta Riccardelli,On Time
80379,Ignacio,McGeouch,Male,18,Mozambique,Beagle Bay Airport,AU,Australia,OC,Oceania,6/3/2022,BEE,Ignacio McGeouch,Delayed
40603,Vail,Gerrett,Male,18,Sweden,Fort Smith Airport,CA,Canada,NAM,North America,1/14/2022,YSM,Vail Gerrett,On Time
70795,Bradney,Rzehorz,Male,46,Cuba,El Eden Airport,CO,Colombia,SAM,South America,5/2/2022,AXM,Bradney Rzehorz,Delayed
84670,Hyacinthie,Garbar,Female,27,China,Everett-Stewart Regional Airport,US,United States,NAM,North America,10/14/2022,UCY,Hyacinthie Garbar,Cancelled
98014,Susana,Tubbles,Female,65,Poland,Picton Aerodrome,NZ,New Zealand,OC,Oceania,12/6/2022,PCN,Susana Tubbles,Delayed
84020,Bertha,Bail,Female,36,China,João Correa da Rocha Airport,BR,Brazil,SAM,South America,5/3/2022,MAB,Bertha Bail,Cancelled
71328,Nathanael,Kinnier,Male,1,Uganda,Ayers Rock Connellan Airport,AU,Australia,OC,Oceania,9/3/2022,AYQ,Nathanael Kinnier,Cancelled
74937,Rhody,Chopping,Female,72,Japan,Francisco Carle Airport,PE,Peru,SAM,South America,4/14/2022,JAU,Rhody Chopping,On Time
43884,Shirlee,Burnell,Female,5,China,Stephenville Clark Regional Airport,US,United States,NAM,North America,3/6/2022,SEP,Shirlee Burnell,On Time
92586,Irma,Roche,Female,33,Russia,Orenburg Central Airport,RU,Russian Federation,EU,Europe,6/30/2022,REN,Irma Roche,Delayed
93867,Vance,Fernely,Male,22,Philippines,Maquehue Airport,CL,Chile,SAM,South America,10/13/2022,PZS,Vance Fernely,On Time
15917,Alvis,Durkin,Male,18,Russia,Palacios Municipal Airport,US,United States,NAM,North America,12/5/2022,PSX,Alvis Durkin,On Time
61804,Carlos,Flewin,Male,55,Mayotte,Larnaca International Airport,CY,Cyprus,AS,Asia,10/13/2022,LCA,Carlos Flewin,Cancelled
20752,Meridith,Luten,Female,63,Sweden,Belgaum Airport,IN,India,AS,Asia,11/17/2022,IXG,Meridith Luten,On Time
48397,Alphonse,McCadden,Male,39,Benin,Motueka Airport,NZ,New Zealand,OC,Oceania,8/20/2022,MZP,Alphonse McCadden,Delayed
66006,Ricardo,Gadie,Male,34,Burkina Faso,Nome Airport,US,United States,NAM,North America,9/24/2022,OME,Ricardo Gadie,Cancelled
70617,Germaine,Hachard,Female,52,Russia,Benson Municipal Airport,US,United States,NAM,North America,7/28/2022,BBB,Germaine Hachard,On Time
86803,Royall,Heers,Male,80,Somalia,Big Bear City Airport,US,United States,NAM,North America,3/8/2022,RBF,Royall Heers,On Time
25001,Fawne,Taffrey,Female,26,Indonesia,Pontoise - Cormeilles-en-Vexin Airport,FR,France,EU,Europe,2/1/2022,POX,Fawne Taffrey,Cancelled
12836,Sig,MacTague,Male,27,Panama,Salerno Costa d'Amalfi Airport,IT,Italy,EU,Europe,1/5/2022,QSR,Sig MacTague,Delayed
51069,Madge,Soppitt,Female,6,Cuba,Fukui Airport,JP,Japan,AS,Asia,5/21/2022,FKJ,Madge Soppitt,Delayed
78541,Kissiah,Bedson,Female,2,Sweden,Fahud Airport,OM,Oman,AS,Asia,11/29/2022,FAU,Kissiah Bedson,Cancelled
91929,Cody,Nanninini,Male,90,China,Teruel Airport,ES,Spain,EU,Europe,4/23/2022,TEV,Cody Nanninini,On Time
83398,Haywood,Flew,Male,66,Costa Rica,Maripasoula Airport,GF,French Guiana,SAM,South America,5/6/2022,MPY,Haywood Flew,Cancelled
80221,Sabrina,Kollatsch,Female,62,North Korea,Ailinglaplap Airok Airport,MH,Marshall Islands,OC,Oceania,7/18/2022,AIC,Sabrina Kollatsch,Cancelled
37232,Zebedee,Towey,Male,38,Mauritania,Cabo Frio Airport,BR,Brazil,SAM,South America,12/17/2022,CFB,Zebedee Towey,Cancelled
28344,Charley,Twinbourne,Male,6,China,Devi Ahilyabai Holkar Airport,IN,India,AS,Asia,8/14/2022,IDR,Charley Twinbourne,Delayed
94138,Archaimbaud,Toothill,Male,70,United States,Norseman Airport,AU,Australia,OC,Oceania,9/9/2022,NSM,Archaimbaud Toothill,On Time
93448,Maridel,Lipyeat,Female,58,China,Cavern City Air Terminal,US,United States,NAM,North America,6/20/2022,CNM,Maridel Lipyeat,Delayed
91953,Elsy,Winstone,Female,56,Japan,Barra do Garças Airport,BR,Brazil,SAM,South America,5/27/2022,BPG,Elsy Winstone,On Time
19640,Dougie,Gherardini,Male,6,Russia,Jaipur International Airport,IN,India,AS,Asia,12/26/2022,JAI,Dougie Gherardini,On Time
66870,Saraann,Shannahan,Female,55,United States,Puerto Obaldia Airport,PA,Panama,NAM,North America,5/25/2022,PUE,Saraann Shannahan,Delayed
61271,Maxy,Sunman,Female,69,Philippines,Phanom Sarakham Airport,TH,Thailand,AS,Asia,6/17/2022,PMM,Maxy Sunman,Cancelled
21084,Lydia,Spring,Female,81,Japan,Zigong Airport,CN,China,AS,Asia,9/17/2022,ZKL,Lydia Spring,Delayed
68819,Andriana,Milkin,Female,72,Portugal,Jinja Airport,UG,Uganda,AF,Africa,9/11/2022,JIN,Andriana Milkin,On Time
98020,Monti,Hischke,Male,68,China,Jebel Ali Seaplane Base,AE,United Arab Emirates,AS,Asia,4/8/2022,DJH,Monti Hischke,Cancelled
50841,Bartram,Wolfinger,Male,2,Indonesia,Chinde Airport,MZ,Mozambique,AF,Africa,9/11/2022,INE,Bartram Wolfinger,On Time
46107,Benedikt,Abrahmer,Male,41,China,Salt Lake City International Airport,US,United States,NAM,North America,9/24/2022,SLC,Benedikt Abrahmer,On Time
93506,Veronique,Monkleigh,Female,29,Estonia,Maningrida Airport,AU,Australia,OC,Oceania,1/26/2022,MNG,Veronique Monkleigh,On Time
83515,Oberon,Weatherby,Male,56,Japan,Guasdalito Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,4/19/2022,GDO,Oberon Weatherby,On Time
38422,Babs,Goly,Female,89,Indonesia,Monkey Bay Airport,MW,Malawi,AF,Africa,9/21/2022,MYZ,Babs Goly,Cancelled
57453,Kalli,Fehner,Female,79,Colombia,Keesler Air Force Base,US,United States,NAM,North America,3/22/2022,BIX,Kalli Fehner,Cancelled
35893,Marlow,Hapgood,Male,68,Venezuela,Chicago Midway International Airport,US,United States,NAM,North America,3/17/2022,MDW,Marlow Hapgood,Delayed
97543,Dougy,Arend,Male,63,China,Samaná El Catey International Airport,DO,Dominican Republic,NAM,North America,10/29/2022,AZS,Dougy Arend,Cancelled
88451,Isahella,Wilcott,Female,62,Chad,Tsushima Airport,JP,Japan,AS,Asia,8/3/2022,TSJ,Isahella Wilcott,Cancelled
18736,Hedvige,Ellar,Female,53,Poland,Toamasina Airport,MG,Madagascar,AF,Africa,11/19/2022,TMM,Hedvige Ellar,On Time
47315,Kellyann,Cottem,Female,51,Indonesia,Pantelleria Airport,IT,Italy,EU,Europe,9/11/2022,PNL,Kellyann Cottem,Delayed
26580,Maury,Concannon,Male,40,China,Wilhelmshaven-Mariensiel Airport,DE,Germany,EU,Europe,3/24/2022,WVN,Maury Concannon,Delayed
49607,Isabeau,Bricham,Female,39,China,Sawyer International Airport,US,United States,NAM,North America,7/19/2022,MQT,Isabeau Bricham,On Time
91856,Ellswerth,Cooksley,Male,5,Nigeria,Thames Aerodrome,NZ,New Zealand,OC,Oceania,9/14/2022,TMZ,Ellswerth Cooksley,Delayed
77270,Ciel,Moseby,Female,53,Thailand,Shungnak Airport,US,United States,NAM,North America,3/31/2022,SHG,Ciel Moseby,Delayed
71232,Gasper,Ellerton,Male,29,China,Gaziantep International Airport,TR,Turkey,AS,Asia,10/28/2022,GZT,Gasper Ellerton,On Time
30321,Nathaniel,Bothe,Male,24,Russia,Mokpo Airport,KR,"Korea, Republic of",AS,Asia,2/18/2022,MPK,Nathaniel Bothe,Delayed
57562,Georgi,Brafferton,Male,55,China,Montauban Airport,FR,France,EU,Europe,5/12/2022,XMW,Georgi Brafferton,Delayed
64692,Daren,Howsden,Male,77,China,Sedona Airport,US,United States,NAM,North America,8/19/2022,SDX,Daren Howsden,On Time
25049,Glenn,Longridge,Male,88,Norway,Bella Yella Airport,LR,Liberia,AF,Africa,1/27/2022,BYL,Glenn Longridge,Delayed
73379,Rollo,Govern,Male,46,Portugal,Rolpa Airport,NP,Nepal,AS,Asia,1/28/2022,RPA,Rollo Govern,On Time
36007,Octavius,Insole,Male,36,Indonesia,Tiree Airport,GB,United Kingdom,EU,Europe,3/31/2022,TRE,Octavius Insole,Cancelled
10045,Colin,Marrow,Male,23,France,Loring Seaplane Base,US,United States,NAM,North America,6/17/2022,WLR,Colin Marrow,Delayed
52472,Dolorita,Danneil,Female,52,Syria,Andriamena Airport,MG,Madagascar,AF,Africa,12/5/2022,WAD,Dolorita Danneil,Cancelled
32710,Dorry,Menego,Female,81,China,Santa Elena de Uairen Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,5/2/2022,SNV,Dorry Menego,Cancelled
12250,Ben,Glenny,Male,34,Iran,Dr. Babasaheb Ambedkar International Airport,IN,India,AS,Asia,5/14/2022,NAG,Ben Glenny,Cancelled
37397,Tallie,Adamczewski,Female,47,Dominican Republic,Binbrook Airfield,GB,United Kingdom,EU,Europe,5/10/2022,GSY,Tallie Adamczewski,Cancelled
71375,Kermit,Maryon,Male,19,China,Krasnoselkup Airport,RU,Russian Federation,EU,Europe,9/9/2022,KKQ,Kermit Maryon,Delayed
12472,Garland,Burchess,Female,89,South Korea,Elk City Regional Business Airport,US,United States,NAM,North America,5/6/2022,ELK,Garland Burchess,On Time
12960,Florencia,Vicioso,Female,1,Indonesia,Stronsay Airport,GB,United Kingdom,EU,Europe,11/3/2022,SOY,Florencia Vicioso,Delayed
78620,Mile,Kerwick,Male,39,Bulgaria,Reus Air Base,ES,Spain,EU,Europe,7/22/2022,REU,Mile Kerwick,On Time
41621,Enrika,Dargue,Female,7,Philippines,General Ignacio P. Garcia International Airport,MX,Mexico,NAM,North America,1/16/2022,HMO,Enrika Dargue,Delayed
43492,Vassili,Ibbetson,Male,28,Poland,Nanortalik Heliport,GL,Greenland,EU,Europe,2/19/2022,JNN,Vassili Ibbetson,On Time
63090,Hector,Ingreda,Male,44,Slovenia,Fukushima Airport,JP,Japan,AS,Asia,3/19/2022,FKS,Hector Ingreda,Delayed
87199,Gabie,Leach,Female,8,Indonesia,Barreiras Airport,BR,Brazil,SAM,South America,9/28/2022,BRA,Gabie Leach,On Time
11089,Abigael,Larmour,Female,43,Indonesia,Sua Pan Airport,BW,Botswana,AF,Africa,7/7/2022,SXN,Abigael Larmour,Delayed
29297,Odie,Le Breton De La Vieuville,Male,11,Indonesia,Onotoa Airport,KI,Kiribati,OC,Oceania,9/22/2022,OOT,Odie Le Breton De La Vieuville,Cancelled
50675,Christiano,Pinching,Male,5,Czech Republic,Nancy-Essey Airport,FR,France,EU,Europe,12/18/2022,ENC,Christiano Pinching,On Time
94379,Earvin,Iwanczyk,Male,15,Brazil,Cabo F.A.A. H. R. Bordón Airport,AR,Argentina,SAM,South America,12/17/2022,IGB,Earvin Iwanczyk,Cancelled
10161,Kerwin,Dossit,Male,69,Finland,Provideniya Bay Airport,RU,Russian Federation,EU,Europe,11/12/2022,PVS,Kerwin Dossit,Delayed
36091,Meredithe,Convery,Female,56,Russia,Desierto de Atacama Airport,CL,Chile,SAM,South America,8/1/2022,CPO,Meredithe Convery,Cancelled
26309,Alena,Adanez,Female,33,Colombia,Cascade Locks State Airport,US,United States,NAM,North America,12/8/2022,CZK,Alena Adanez,Cancelled
16195,Neddie,Kloska,Male,59,Brazil,Goondiwindi Airport,AU,Australia,OC,Oceania,6/9/2022,GOO,Neddie Kloska,On Time
60847,Townie,Gross,Male,56,Poland,Khwai River Lodge Airport,BW,Botswana,AF,Africa,7/8/2022,KHW,Townie Gross,Delayed
54672,Duky,Mugglestone,Male,2,Poland,Lviv International Airport,UA,Ukraine,EU,Europe,1/31/2022,LWO,Duky Mugglestone,On Time
84088,Bondy,Bouts,Male,12,Japan,Suai Airport,TL,Timor-Leste,AS,Asia,2/5/2022,UAI,Bondy Bouts,Cancelled
82130,Edvard,Vesty,Male,55,Brazil,Khon Kaen Airport,TH,Thailand,AS,Asia,1/3/2022,KKC,Edvard Vesty,Delayed
90226,Cleo,Harbron,Female,45,China,San Bernardino International Airport,US,United States,NAM,North America,6/25/2022,SBD,Cleo Harbron,Delayed
24821,Toinette,Castano,Female,9,Iran,Oberpfaffenhofen Airport,DE,Germany,EU,Europe,10/21/2022,OBF,Toinette Castano,Cancelled
17658,Wynn,Bancroft,Female,69,France,Tres De Mayo Airport,CO,Colombia,SAM,South America,5/15/2022,PUU,Wynn Bancroft,Delayed
58456,Lynnett,Strangeway,Female,69,Hungary,Sampson County Airport,US,United States,NAM,North America,12/18/2022,CTZ,Lynnett Strangeway,Delayed
80371,Hewet,Little,Male,60,Brazil,Aubenas-Ardèche Méridional Airport,FR,France,EU,Europe,5/26/2022,OBS,Hewet Little,Cancelled
20382,Putnam,Hartwell,Male,52,Slovenia,Malakal Airport,SS,South Sudan,AF,Africa,7/11/2022,MAK,Putnam Hartwell,Delayed
38213,Killie,Dougharty,Male,34,China,Samangoky Airport,MG,Madagascar,AF,Africa,3/28/2022,TDV,Killie Dougharty,Delayed
99811,Briant,Poppy,Male,30,Haiti,Bella Bella (Campbell Island) Airport,CA,Canada,NAM,North America,5/29/2022,ZEL,Briant Poppy,Delayed
23468,Jules,Diglin,Male,83,Russia,Adana Airport,TR,Turkey,AS,Asia,8/13/2022,ADA,Jules Diglin,On Time
99257,Greg,Regler,Male,25,Russia,Puerto Rico Airport,BO,"Bolivia, Plurinational State of",SAM,South America,12/12/2022,PUR,Greg Regler,On Time
67984,Almeria,Goard,Female,26,Togo,Umiat Airport,US,United States,NAM,North America,4/6/2022,UMT,Almeria Goard,On Time
64405,Atlante,Oliver-Paull,Female,9,Sweden,Bauru Airport,BR,Brazil,SAM,South America,7/1/2022,BAU,Atlante Oliver-Paull,Cancelled
56061,Jerrome,Casson,Male,28,China,Vatukoula Airport,FJ,Fiji,OC,Oceania,10/22/2022,VAU,Jerrome Casson,Cancelled
96611,Joanne,Estrella,Female,81,France,Qaanaaq Airport,GL,Greenland,EU,Europe,12/27/2022,NAQ,Joanne Estrella,Cancelled
89579,Friedrick,Kempson,Male,41,Indonesia,Ashgabat International Airport,TM,Turkmenistan,AS,Asia,6/19/2022,ASB,Friedrick Kempson,On Time
44835,Myca,Brantl,Male,50,Philippines,Lopez Island Airport,US,United States,NAM,North America,4/6/2022,LPS,Myca Brantl,Cancelled
70099,Margalo,Jurasek,Female,45,Indonesia,Bernay – St Martin Airport,FR,France,EU,Europe,10/29/2022,XBX,Margalo Jurasek,Delayed
91178,Sisely,Advani,Female,18,Poland,Grant Co Regional/Ogilvie Field,US,United States,NAM,North America,5/24/2022,JDA,Sisely Advani,Cancelled
17781,Orson,Keerl,Male,53,Peru,Mary's Harbour Airport,CA,Canada,NAM,North America,8/15/2022,YMH,Orson Keerl,Cancelled
37790,Ruthanne,Stivers,Female,45,Philippines,Fort Mackay / Firebag,CA,Canada,NAM,North America,10/29/2022,YFI,Ruthanne Stivers,Delayed
58602,Paco,Stoter,Male,8,China,Minneapolis-St Paul International/Wold-Chamberlain Airport,US,United States,NAM,North America,12/24/2022,MSP,Paco Stoter,On Time
35284,Ernest,Dunning,Male,89,Ukraine,Ambriz Airport,AO,Angola,AF,Africa,5/25/2022,AZZ,Ernest Dunning,Delayed
50822,Merilyn,Forster,Female,85,Cambodia,McArthur River Mine Airport,AU,Australia,OC,Oceania,3/10/2022,MCV,Merilyn Forster,Delayed
12012,Jillian,Duke,Female,50,Mongolia,Kotlas Airport,RU,Russian Federation,EU,Europe,12/2/2022,KSZ,Jillian Duke,Cancelled
45497,Josepha,Bumby,Female,77,Chile,Méndez Airport,EC,Ecuador,SAM,South America,2/26/2022,MZD,Josepha Bumby,On Time
45541,Tabb,Abramowsky,Male,29,Brazil,Trunojoyo Airport,ID,Indonesia,AS,Asia,12/13/2022,SUP,Tabb Abramowsky,On Time
86054,Yolande,Garrick,Female,18,Nigeria,Brownwood Regional Airport,US,United States,NAM,North America,1/9/2022,BWD,Yolande Garrick,Delayed
63646,Micheline,Cawthron,Female,42,China,Betou Airport,CG,Congo,AF,Africa,2/16/2022,BTB,Micheline Cawthron,Delayed
64538,Alfonso,Beushaw,Male,16,Mexico,Ngari Gunsa Airport,CN,China,AS,Asia,10/5/2022,NGQ,Alfonso Beushaw,On Time
32600,Bobbette,Stanners,Female,56,Macedonia,Zumbi dos Palmares Airport,BR,Brazil,SAM,South America,9/10/2022,MCZ,Bobbette Stanners,Delayed
28356,Rosella,Shenley,Female,61,Paraguay,Konawaruk Airport,GY,Guyana,SAM,South America,1/5/2022,KKG,Rosella Shenley,Cancelled
61377,Margette,Huriche,Female,21,Brazil,Capitan Montes Airport,PE,Peru,SAM,South America,5/13/2022,TYL,Margette Huriche,Delayed
64164,Tracey,Groocock,Female,51,China,Rio Grande Airport,BR,Brazil,SAM,South America,4/26/2022,RIG,Tracey Groocock,Cancelled
11387,Brandie,Tipper,Female,24,Costa Rica,Cà Mau Airport,VN,Viet Nam,AS,Asia,5/13/2022,CAH,Brandie Tipper,Cancelled
49029,Carlynne,Couldwell,Female,9,Laos,San Angelo Regional Mathis Field,US,United States,NAM,North America,4/19/2022,SJT,Carlynne Couldwell,On Time
86166,Heddi,Morfett,Female,12,Bahamas,Troy Municipal Airport at N Kenneth Campbell Field,US,United States,NAM,North America,8/23/2022,TOI,Heddi Morfett,On Time
73008,Konstantine,Rack,Male,31,Austria,Akron Canton Regional Airport,US,United States,NAM,North America,12/17/2022,CAK,Konstantine Rack,On Time
58184,Iolande,McRorie,Female,86,Russia,Komako Airport,PG,Papua New Guinea,OC,Oceania,9/2/2022,HOC,Iolande McRorie,Delayed
76081,Alford,Dametti,Male,25,Indonesia,Brookhaven Airport,US,United States,NAM,North America,10/1/2022,WSH,Alford Dametti,On Time
56003,Madel,Kerwick,Female,39,Indonesia,Pampa Guanaco Airport,CL,Chile,SAM,South America,3/12/2022,DPB,Madel Kerwick,Delayed
69922,Mohammed,Molan,Male,68,Philippines,Boire Field,US,United States,NAM,North America,1/24/2022,ASH,Mohammed Molan,On Time
71151,Darbee,True,Male,10,Syria,Hommalinn Airport,MM,Myanmar,AS,Asia,11/28/2022,HOX,Darbee True,Delayed
74668,Kennith,Ward,Male,66,Russia,Yola Airport,NG,Nigeria,AF,Africa,11/5/2022,YOL,Kennith Ward,Delayed
39022,Abie,Pinkney,Male,39,Japan,Santa Ynez Airport,US,United States,NAM,North America,2/9/2022,SQA,Abie Pinkney,Delayed
66973,Tobie,Branno,Male,34,Dominican Republic,Courtenay Airpark,CA,Canada,NAM,North America,7/14/2022,YCA,Tobie Branno,On Time
68595,Lazare,De Hooge,Male,62,China,Pinehouse Lake Airport,CA,Canada,NAM,North America,2/8/2022,ZPO,Lazare De Hooge,Cancelled
60948,Thorin,Shipton,Male,72,Italy,Maria Montez International Airport,DO,Dominican Republic,NAM,North America,10/20/2022,BRX,Thorin Shipton,On Time
96117,Mozelle,Scoon,Female,62,Paraguay,Shark El Oweinat International Airport,EG,Egypt,AF,Africa,11/8/2022,GSQ,Mozelle Scoon,Delayed
88728,Bailie,Kemble,Male,62,Moldova,Amgu Airport,RU,Russian Federation,EU,Europe,3/25/2022,AEM,Bailie Kemble,On Time
91006,Hailey,Mille,Male,49,Estonia,Fort Bridger Airport,US,United States,NAM,North America,9/5/2022,FBR,Hailey Mille,On Time
54508,Irita,Airton,Female,66,China,Hawarden Airport,GB,United Kingdom,EU,Europe,4/1/2022,CEG,Irita Airton,On Time
18619,Karlyn,O'Moylan,Female,9,Vietnam,Krainiy Airport,KZ,Kazakhstan,AS,Asia,2/24/2022,BXY,Karlyn O'Moylan,On Time
55632,Reeta,Leith,Female,64,China,Ahwaz Airport,IR,"Iran, Islamic Republic of",AS,Asia,11/21/2022,AWZ,Reeta Leith,Cancelled
